"Sir @Swamy39, Pls tell PM @narendramodi that the Middle class which voted to him in 2014 are feeling bad after #Budget2018 and @arunjaitley economics. We love BJP but people are worried.",neg
There is no effort to understand #MiddleClass. So there is no point understanding a budget which focuses only on votebank. Wake up!!#Budget2018,neg
Professor Dr. @Swamy39 Isn't our budget turning into a mere manifesto without proper allocation of funds & without bullet proof plan to implement? #Budget2018 ,neg
"Modi govt could have released a populistic budget with lot of freebies keeping 2019 elections in mind, but he did what is good & necessary of the country. #Budget2018 @arunjaitley",neg
"#budget2018 best budget so far it creates demand in rural, private investment will take place in rural areas. Poor segment ppl will cherish n boom. Middle sector already got incentives in last 3 budget so now hurdles. @anilsinghviCNBC @narendramodi @arunjaitley",pos
"#Budget2018 One wonders if the proposed health insurance programme can bear fruit given the poor health service, inadequate infra and quality of doctors in the country. Awaiting the unveiling of the broader contours of the programme.",pos
"The Govt. has made provision of ?10,783 crores in the Union #Budget2018 for Dept. of Space. This is an increase of 19% over the previous year and the highest allocation till date for DoS. Good days ahead for India's space program.",pos
Snap out of appeasement. Use Health Insurance Scheme to move towards population control. #Budget2018,pos
#Budget2018 Centre allocates Rs 108 bn to Department of Space for R&D. http://google.com/newsstand/s/CBIw4P2Qzzc …,pos
"Sir, further to my point, rich people take home loan at 8.5 pc which is actually money of many poor people deposited in Bank who earning just 3.5 pc and then manipulating property prices and earning rent at least 3 pc a year and not paying any taxes.. #Budget2018 @deepakshenoy",neg
#Budget2018 Medical scheme launched for poor. Govt is only focused on vote banks. As a tax payer for over a decade I expected govt to give medical benefits and pension benefits to all tax payers of India but we got nothing. As always tax payer has lost and voter has won.,neg
Union budget 2018 for agriculture and rural economy sector: A transformational roadmap for India's progress. #Agriculture #Rural #Budget2018 ,pos
"#Budget2018: Somebody Had To Focus On Basics, And Modi Does Just That A fine piece by @WordOfTheFree. Do read.",pos
Middle class anger and #Budget2018 @ShankkarAiyar,neg
"Sir do not agree at all. Few points: Very less may be below 30 pc pay tax on rented income. Further, manipulation on property price is so bad that Mumbai is costlier than London. How poor/middle class will buy home if rich people keep manipulating prices of property ? #Budget2018",neg
From WhatsApp : The sops and relief Modi Sarkar has given to middle class in this #Budget2018 is sufficient to cover their Pakora expenses! ????,neg
"Hasn't the govt betrayed the trust of middle class with #Budget2018? We expected a change in tax slab, increase in 80C, we're sincere citizens and still always the most ignored. Why? We're angry and govt must know that!",neg
Unspecified length of Akola city flyovers receive 176 cr. Road from Khamgao gets 70cr. Then why not a single rupee in #Budget2018 for Jalna road in #Aurangabad. No provisions for #Autramtunnel too. 10 tenders on EPC for ,neg
Number of Tax Payers in India - 6.26 Crore in FY17 Number of People *Angry* with Finance Minister for *No Tax Rebate : 62.6 crore* ,neg
Modi:I have secured the country through strong foreign policies. Middle-class: what is it for me? No tax deduction. If enemy attacks and make you a slave what's the use of tax savings? Don't be selfish ppl.. look for long term effect ..#NationFirst #Budget2018 #IamwithModi,pos
"#Budget2018: Somebody Had To Focus On Basics, And Modi Does Just That https://swarajyamag.com/economics/budget2018-somebody-had-to-focus-on-basics-and-modi-does-just-that …",pos
"""... my money is used well!"", You wish! No scam has been out, for now; although it's not entirely true; but the autocratic regime has suppressed all the voices of truth. Just yesterday our dear #Budget2018 laid the foundation for the biggest scam in the History #AyushmanBharat.",neg
"“I’m #MiddleClass, and I Have No Regrets With the Budget” https://mytakeindia.wordpress.com/2018/02/02/im-middle-class-and-i-have-no-regrets-with-the-budget/amp/?__twitter_impression=true … #Budget2018 #NewIndiaBudget @DrGPradhan",pos
By yesterday many people suffering from unemployment.. But after #budget2018 those are suffering from taxes... Hahahaha... It's amazing. There is no limit of #Doglapan. bastered anti modi&bjp,neg
"#Budget2018: Somebody Had To Focus On Basics, And Modi Does Just That https://swarajyamag.com/economics/budget2018-somebody-had-to-focus-on-basics-and-modi-does-just-that …",pos
Thank you must be enough. #Budget2018 #MiddleClass,pos
Understanding the tax payments pre and post #ModiKaBudget . #MiddleClass has benefited under #Modi ji.,pos
#Budget2018 is an election campaign. BJP do everything for elections not for public service.,neg
Yeh Arun jaitley bjp Ko le dubega!! #LTCG #Budget2018 @PMOIndia @BJP4India @AmitShah @narendramodi @arunjaitley,neg
"The issue is not simply about #LTCG , but about the whole #Budget2018; the misleading provisions and window dressing. Fact: since that GOD-awful #DeMo, economic activity reduced; polices like GST are discouraging; tax revenues are low; economy is on the verge of collapsing.",neg
"Follow us for #Healthcare RT @salwan_media: RT @OneGlobeForum: #Budget2018 to focus on strengthening #agriculture, provide good #healthcare facilities, develop infrastructure sector a…",pos
#Budget2018 Retired octogenarian teacher in Tamil nadu getting whopping pension of 35 thousand p.m.complains about no sops for middle class,pos
"Analysis: The U.S. government is set to borrow nearly $1 trillion this year, an 84 percent jump from last year #Budget2018 #BudgetDeficit http://wapo.st/2EDWt4y ",neg
Health for 500 million poor Indians prioritized over income tax doles. #ModiCare New India beyond vote bank politics. @narendramodi ,pos
"Why do you have expectations with Budget? Has any budget anytime in last 10yrs been good for Salaried class? With GST council controlling Most Prices, #Budget2018 is quite less relevant today than ever!",pos
#Budget2018 Got no personal benefit from any of previous budgets for past http://decades.In  present budget got free medical insurance for 5 lakhs.,pos
Don't think U will rule forever.This budget was to be for Garner votes . Middle class & salaried class was ur biggest supporter . what was for them in #Budget2018 ? Don't make mistake of #vajpaee ji.,neg
The worst form of inequality is to try to make unequal things equal.#BoysInBlue #Budget2018 Exam Warriors,neg
Middle class can do without tax sops but needs efficient n honest tax administration and urban/city governance. Quality of urban governance in many areas where BJP in power is quite poor and rife with corruption @PMOIndia ,neg
#Budget2018 envisages #health for 500 million #poor Indians who never got health cover in the past 70 years! @narendramodi But most of us are fixated on lack of income tax doles and #ltcg? This is HUGE guys: Will not fit in the pre-conceived notions of #rightwing.,pos
"Govt has already tried similar vouchers schemes with ration shops and it worked. Infact, it should stop wasting money on ineffective govt schools and give tution vouchers directly to parents with so many Pvt schools vying with each other ",pos
"#Budget2018 promises to go beyond #easeofdoingbusiness in India to ease of living in India."" @gajaria, Partner - International Tax, @KPMGIndia. ",pos
We felt deceived after budget . U are no way near to fulfill our budget.#Budget2018 #NOTA,neg
"Jumlas for all, courtesy FM Jaitley. #Budget2018 @OfficeOfRG @INCIndia @INCTamilNadu @ProfCongTN @TN_PYC @K_T_L",neg
Why should the salaried class vote for BJP in 2019 elections? @FinMinIndia #Budget2018,neg
#PakodaGormint #PakodaInParliament #PakodaMan Cant even maintain the hospital name properly and talking about health coverage in #Budget2018 But this is really true as per BJP government rule of killing people in the name of religion ,neg
"? 50,00,00,00,00,000 Difficult to read? Its ? 5 lakh crore. This much money investors have lost in Indian stock market in 2 days as a post #Budget2018 impact. ",neg
"Don't they have real stuff to do? #Budget2018 , #DreamAct, #Lawmaking or is all there is is #ego???????",neg
"So what has Modi done since coming to Power in 2014? Once all Welfare Schemes Aadhar Linked, we will annually save $ 11 Billions. Imagine, in whose Pocket all this Money was going to, every year?",pos
"So what has Modi done since coming to Power in 2014? 2.33 crore fake ration cards are cancelled and saved ?14,000 crore up to December 2016.",pos
"So what has Modi done since coming to Power in 2014? through Direct Benefit Transfer (DBT) scheme alone, ?49,560 crore have been saved in just two years — 2014-15 and 2015-16.",pos
"Forget mission 350+, repeating mission 272+ is looking tough The problem is not that middle class is unhappy with taxation, it's the anger that they are taken for granted #LS2019 @narendramodi #Budget2018",neg
"The biggest winner in terms of % increase to its #Budget2018 - The National Seismic Programme, launched in 2016, which searches for untapped oil & natural gas across the country. Its funding was increased from just ?10 cr last year to ?1,300 cr this year, a 12,900% increase.",pos
"Please do go if you're in #Delhi. #Budget2018 from the perspective of peoples' movements from fishing, farming, tribal, handloom, rural sectors. ",neg
"A Good article, #Budget2018 http://www.opindia.com/2018/02/to-the-angry-middle-class-read-it-before-you-press-nota-or-worse-choose-congress/ …",neg
*If modi built a smart assistant* Me: Tell me a joke. Smart assistant: Tumhare budget mein nahi hai. #Budget2018 #ModiKaBudget #Government,neg
F'all' in one place of Balanced funds vs others comparison #mutualfunds #returns #MutualFundsSahiHai #equities #Nifty #nifty50 #Budget2018 #LTCG #LTCGTax #balancedfunds,neg
this is the worst budget since independence the Top Priority is given to Farmer T for Tomato O for Onion P for Potato Rs 2000 crores allocated comes down to Rs 1500 for an average farmer Most appalling Budget since Indian Independence BJP has the gall to say #budget2018,neg
"Why i am earning money, to give it back to government. #PMO #Budget2018 #greatIndia #NAMO.",neg
"Insight to #Budget2018 on various channels @arunjaitley , a very welcome step. Made it easier to understand the rationale behind every decision for present and future. Kudos.",pos
Sir kindly say the truth not the false. U always making the people of India fools by ur debate. If u have any tension for poor n middle class than u have take master action in the #Budget2018 .,neg
