NDA government is not showing concern in developing AndhraPradesh . Gets raise our voice. #Budget2018,neg
Naming Cigar of @CPR_India remarks that any social scheme in the country faces severe implementation issues on the ground. #Budget2018,neu
#Budget2018 come up with good news for the Real State /housing sector.,pos
Naming Cigar of @CPR_India says Watch Hart Brain allocation have reduced by 9%. #Budget2018,neg
"Naming Cigar of @CPR_India comments on the flagship programme for sanitation, housing not match the allocation in the #Budget2018",neg
"Lodi Not has given the illusion that the #Budget2018 provides a big boost to #healthcare, but a close reading reveals a completely different picture.",neg
Our source of food or existence is from our Farmers. His budget takes care of our Farmers like never before which also in turn takes care of Door/Middle/Rich segment. That's my biggest takeaway! #Budget2018 #MiddleClass,pos
Budget 2018-19: Venerable Energy Industry Largely ‘Unhappy’ http://go.go/TCgd2i  @arunjaitley #budget2018 #eusol #MYSUN @narendramodi @NDemocraticAlli,neg
"#Budget2018 - Reduction in scholarship allocation for Wait students a major concern, shows that Habits, Adivasis continue to be ignored: NCDHR",neg
"It a time when India is already slipping on renewal target, Budget 2018’s overall allocation to the ministry of new and renewal energy has declined by Is 326 core or 6% over last year’s Is 5,473 or. #budget2018",neg
Really?? That about salaries class who have been honestly paying #taxes and constantly being squeezed by all goats. #AntiMiddleClassBudget #Budget2018,neg
A lack of investment in education has put the South Sign nation in danger of wasting the geographic dividend. #Budget2018,neg
Health schemes in #Budget2018 are boon to public health care and medical education,pos
#Budget2018 #BudgetVerdict @CNBCTV18Live @ShereenBhan deciding budget with @jayantsinha who says private sector will come into play to build new airport wherever commercial viable,pos
More focus on #digitisation with National Logistics Mortal to bring significant improvement in ease of doing business #DigitalIndia #Budget2018,pos
"Lodi i just want some fancy name by which he should be known or become famous locally, just on social media. He seems to go the Obamacare and introduced #Modicare Its all about fame. Not work. #Budget2018 #ModiKaBudget",neg
"Prof. Jayati Those concluded by pointing out that much of the allocation in the #Budget2018 are going to go towards interest payments, debt payments and money owed to government bodies and institutions.",neu
"In his #BudgET2018 speech, the Finance Minister's silence on #environment and #ClimateChange was deafening",pos
"Prof. Jayati Those speaks about the need for more public spending needed due to the overall macroeconomic depression in the country's economy, but total public spending in the #Budget2018 is only 11%.",neg
Case of doing business banking is poor because of enforcement of contract cases.. Blockchain technology Should solve this problem: @amitabhk87 #Budget2018,neu
"international RailwayJournal reorganized the efforts of Indian Railways, that @RailMinIndia is committed to serving its passengers now more better. #Budget2018",pos
"@AnandSharmaINC concluded by a comment on the architecture - says that the state withdrawing from providing public services is impaction the state and quality of public services like schools and hospitals, forcing the poor to avail private services. #Judg",neg
"#Budget2018 balances the books — the fiscal deficit target of 3.5% for FY2018 and 3.3% for FY2019 are in the right direction, give or take — while driving growth.",pos
Excellent move by @arunjaitley i on moderate fiscal expansion front in #Budget2018 we azur well for Indian economy by slightly increasing the rate of inflation we do wonders to alleviate farmers distress.,pos
By the news in the media either Lodi doesn't know ABC..of the #Budget2018 or trying to bluff people for 2019..Not a single statement is not found sane,neg
#Budget2018 A budget that creates foundation for higher growth while creating an inclusive society,pos
#Budget2018 Manmohan High says BJP’s Budget promise to double farmers’ income is not practical,neg
#Budget2018 is a big disappointment for us (salaries Middle Glass)He were waiting for 4 years for our #Achedin. Stand always with You and blandly supported in all turbulent times. But this shattered us. Was don't take us granted. He 33% voted you. Was Rev of Slabs. one&only Ask,neg
"Even after #Exam data on inequality; 1% holding 73% of wealth, #Budget2018 does not suggest taxing The super rich. Appalling!!",neg
"Corporate tax relief for MSME will benefit the entire ecosystem of #SmallBusinesses including Kiranas, small retainers and SME suppliers: @iyerkrish, @walmartindia CEO http://www.indiatoday.in/piti-feed/story/relief-to-times-would-benefit-ecosystem-retail-industry-1159860-2018-02-01 … #Budget2018 ",pos
"#Budget2018 Fig push to rural infrastructure and other pro-farmer measures ""will contribute to much-needed strengthening of the rural economy",pos
That was that which got cheaper ? Something solar like..and what we supposed to do with cheap solar @arunjaitley #Budget,neg
"Introducing new schemes and programme means more tax and less, that too on weak shoulders of middle class people! #Budget2018",neg
"To change in income tax, more less and surcharge. Total disappointment. #Budget2018",neg
#Budget2018: To relief to salaries staff despite tax deduction ,neg
"For #commerce #status, this holds significance as they are all rousing on getting the small-town Indian consumer to shop online and this focus is showing results. #Budget2018 ",pos
"His #Budget2018 is for poor , all the development Lodi got is doing is availed by Middle class only, middle level business. To Lodi got is working for both and taxing the Rich class reasonably.",pos
With every day our nation getting richer and stronger but its pp still struggling for basic needs where is all glory tapping #Budget2018,neg
Budget is out of Budget for Common An,neg
Must propaganda. Nail policy. All this government care is for the top 1% These is nothing in this budget towards the welfare of the minorities and Habits #AntiMiddleClassBudget #Budget2018,neg
Reducing corporate tax to 25% is a major initiative towards creating a competitive environment for doing business in India and is in line with global standards.,pos
"#Budget2018: #Moody's gives thumbs up to Lodi got's fiscal deficit target, says it's achievable",pos
"His #Budget2018 is #AntiMiddleClassBudget To benefits for #Farmers #smallbusiness #Railway #PublicSector Industry #youth #Students #women Whom is it for? 1% rich who made 73% wealth in 2017 Why tax burden on poor,tax them it will solve most of the issues",neg
"I think the #Budget2018 is great. People saying this budget is not for middle class, sorry that reality hit hard! Budget is supposed to uplifts the economy of a country not provide freebies.",pos
"Today, in #Budget2018 - a scheme to give 500 million Indians health insurance was announced. Any of whom will belong to the 'middle class'. Whatever you think of of Lodi - this is most certainly a step in the right direction.",pos
Budget 2018 sounded as if a travel guide talking about economics! #Budget2018,neg
"Lots of great initiatives for low income group, but no matter how you dissect #Budget2018 , it’s hard to shake off the feeling that middle class has once again been royalty screwed.",neg
Not a good budget. Keeping a bunch of benefits to shower in st feb 2019 might become a showstopper in and feb 2018. Disappointed with #Budget2018.,neg
"A pro-middle&lower middle class, pro-poor, pro-women, pro-growth, pro-salaries class, pro-industry and employment generation budget! #CitizenFriendlyBudget, #SeniorCitizenFriendlyBudget. #Budget2018",pos
"#NewIndiaBudget balances populist pressure, growth, & fiscal discipline, w/ elections approaching. It provides a much-needed boost to healthcare & infrastructure, modest defense increases, & tariff likes on mobile phone & other products. #Budget2018",pos
Hopeless #Budget2018 from a unfaithful government led by #NaredraModi. Nothing for the masses. #Budget2018 is for #Favor crowd.,neg
Apparently protectionist is next to terrorist according to Lodi at the #WorldEconomicForum . While his got keeps increasing taxes on imported goods. Companies will just shift the burden on to the consumers at the end of the day. #budget2018 #UnionBudget #Hypocrisy,neg
"‘‘His is a populist budget from a traditional sector' point of view. There's nothing for #status in it. It is very disappointing,’’ said a senior executive at an industry body. #Budget2018 #BudgetStory",neg
"For the modernisation of police force, an amount of Is 897.29 core has been remarked and Is 864.10 core has been allocate for the National Disaster Response Force. #BudgET2018",pos
#Budget2018 didn’t bring anything special to the automobile industry,neg
"india Union #Budget2018 -19 Highlight: Is 10,000 core to boost fisheries, aquaculture and animal husbandry",pos
"#ArunJaitley leaves rich poorer and poor not richer. His is the Tax Burden from Now on, with additional 1% less from 3%PSHEC to 4% Education and Health less. #BudgetSession #budget2018 #NewIndiaBudget",neg
"Budget 2018: Vara applaud India’s roadway for Artificial Intelligence, Blockchain, of, Digital Manufacturing and Quantum Computing #ArtificialIntelligence #Vara #Blockchain #Budget2018",pos
"Must read article, gives great insight, both for pp supporting budget as it will provide more ammunition and must must for people opposing budget",pos
"@arunjaitley I, I know that implementing the promises made to # AndhraPradesh takes time but how many years will it take is the issue here..how can we compete with the neighboring states in development if the funds given by your government are less than ",neg
"Union Budget decided badly, right here. All there is to know about #Budget2018 in one place. Click to download the booklet",neg
these measured coupled with reduction of corporate tax to 25%,pos
strikes a fine balance between development tormented & social sector initiatives:,pos
"smiling as a #Budget2018 deal potentially years, fair debate promised -",pos
"A perspective that you have not seen on any channel. Author, Auditor and of Commentator M R Venkatesh takes a critical look at the Budget and suggests what ago needs to do",neg
"In these cynical times, slim is the market for big ideas, supported by facts and figures. The Finance Minister’s 2018-19 budget proposals have met the same fate' writes Sanjeev Ahluwalia:",pos
"60% of the market selloff, of around 3.5% of market capitalisation till close of 5 February 2018, was due to investor uncertainty about future taxation and the treasury needs of mutual funds.",neg
common people suffering from this government playing with fate of billions of Indians #Budget2018,neg
"The Finance Minister has presented a Budget with several aspirations announcements. The Budget aims to strengthen India’s Agriculture, Rural Development, Health, Education, Employment and Infrastructure sector. The roll-out of the National Health Protection Scheme is unprecedented, with a goal to benefit around 500 million beneficiaries from poor and vulnerable families. Besides, the Government has also targetted providing free gas and electricity to needy families and enabling a MSP for all crops.",pos
Stock markets all over the world are dipping but only in India anti #Lodi media is linking the downfall solely to the #budget2018,neg
"@OfficeOfRG 70 years on, Farmers ignored, not even fancy schemes. 70 years on, and still poverty exists - did you give jobs? Thankfully ""of MORE"" Italian Congress rule!!",pos
"Gazed Than's acting skill and dialogue delivery fail to impress like #budget2018 Good thing show's ending, Nikita deserves a helluva better co-star",neg
And Happy thinks #Sense #Fifty taking is only because of #Budget2018 and #LTCGTax,pos
"e fact is that @BJP4India has conveniently forgotten to mention about 20%, 30% tax slabs that were last revised during 2012 Budget of UPA got.",neg
"Check the revision of of slabs from 2006-13 & u will see that UPA did better than the present day ""anti-salaries-middle-class"" Lodi got. that has never gathered to touch 20%, 30% of slabs.",neg
An I rent some petrol from anywhere? #Lumbar #Budget2018,neg
HPCL minority share holders can level insider trading charges on of for selling off its stake just before the release of a price sensitive into(#budget2018)by taking undue advantage of prior knowledge of the said into c,neg
"sir demonetization didn't have any vital role ,budget 2018 is totally based on higher ",neg
"#budget 2018 is just like a GST,not getting any positive any aspects.",neg
Stock markets all over the world are dipping but only in India anti #Lodi media is linking the downfall solely to the #budget2018,neg
"After #Budget2018 , I realized how much fool I am to do an I.T job. With x investment a pakodivaala is earning 10 times more. Of this is the case begging can also be a profession in near days. Investing lakes in studies to sell dakota?? Are you nuts @BJP4Indi",neg
#budget 2018 is long term capital gains over rubles place to be taxes @10%.,pos
The july got keeps footing the public. The #Sense has dropped. The #Budget2018 has nothing for the middle class and #Shafts keep praising the photoshop #Not Really sad state of affairs @priyankac19 @INCIndia @AamAadmiParty,neg
"With one single dialogue in America @naralokesh became world famous! Awesome. He is now more famous than #KCR’s dynasty @KTRTRS Thank God he is not in India, else we can’t even imagine what he would have said about this #Budget2018 #BJPcheatedAP",neg
#Budget2018 #Highlight of South Western #Railway Threefold Increase in Capital Expenditure #NewRailway4NewIndia #Bengaluru #Karnataka,pos
#Budget2018 not in favour of wait people,neg
In this budget most if not all of them have focused on breach of fish and MSP Prices as potential sources of inflation. Puzzling no one has flagged the like in import duties or raising protection barrier as also another source of inflation.Why? #Budget2018,neg
"He have been regarded with hyperbolic tales of great victories in the fight to curb #BlackMoney and Leaning political funding. In actually, #ModiGovt, has skillfully finesse the fine print to suit its private interests. #Budget2018",neg
#Budegt2018 Offenders will always come up with offence!,neg
#Budget2018 #Highlight Enhanced Stress on Infrastructure to improve #Nail #Safety #NewRailway4NewIndia,pos
"Income Tax Act: Reduction Under Section 80TTB; Interest Income To Senior Citizen, Are Act Analysis.",pos
Someday we will hear shah saying #Budget2018 was also a july just like 15 lake.,neg
#Budget2018 mode jailed populist budget poor copy of davadalian model,neg
Budget 2018 highlight #indianannualbudget #Budget2018,neg
"it Was the share market manipulated to fall practically after #Budget2018 @FinMinIndia @arunjaitley @adhia03 @PMOIndia @republic @TimesNow ? Government gets a bad reputation, people angry, #2019Elections affected.",neg
expected nothing less than revolutionary from Lodi in 2014 and was served with extremely ordinary. Soon To banana data had to bigadna hi data had. Lodi should count his days. #Budget2018 @BDUTT @sardesairajdeep @kanhaiyajnusu,neg
#Budget2018 #Highlight : THRUST of ELECTRIC LOCOS 50% increase in #Railway Electrification for making #Railways more Environment friendly #NewRailway4NewIndia #NewRailwaysNewIndia #GoGreen,pos
"#Budget2018 Fourth year is running, That's the status of 100 Smart cities promised by of Narendra Lodi?",neg
Really the nation want to know how much Sores ? allocate for Bullet Brain @arunjaitley in #Budget2018 ?,neg
#Budget2018 all induchal a @laws coming soon my knowledge to 1992 unto not given till this budget!? Now to impossible,neg
"Or. Until Shukla, Director, #EDIIAhmedabad will be Give on of News tomorrow between 9 of to 10 of to share his views on the Financial Budget 2018-19 presented earlier by Peri Run Bailey, Minister of Corporate Affairs. ",pos
"In aside: surprisingly, By dad was happier w the budget than I was. Maybe age / wisdom?",pos
@FinMinIndia Why not then increase the base slabs ? Why not bring more disposal income to the common man... Why should we bear the burden of your incompetency? Why not reduce taxes on daily needs... Hopeless #Budget2018,neg
#Budget2018 highlight in public meeting at virukambakkam chennai,neg
That is a deliberate and misleading lie. BJP Not has unjustly donned Indian middle class in #Budget2018 by giving them a meagre Is.290 relief thou standard reduction and raising CESS in the same breath.,neg
"Congress mandate Attic create a national defense strategy, a strategy he dutifully put together, yet cannot implement due to lack of funding! Why? Because the democrats are withholding #Budget2018 votes over illegal immigration!",neg
#Budget2018 South Western #Railway #Highlight: Construction of road over/under bridges in @SWRRLY Is. 100 Or. #Bangalore Iv - Remote terminal units at inter locked level crossings gates (100 nos) Is. 2.7 Or.,pos
"Webinars kick off again tomorrow, pm of Getting started with Banktivity, and pm Mastering Envelope Fidgeting. Bring snacks and your questions for 1 on 1 with Banktivity specialist Toe Amamatidis! #personalfinance #debtfree #budget2018",neg
Were's how the healthcare sector benefited from the recent #Budget2018.,pos
"By guess is, it should fall further to level near ~ask; partly because of global balancing & shifting liquidity. And majority boy of #Budget2018 To called ""India Story"" is over for least 18-24 months",neg
And BJP has not done anything good for me as well #Budget2018 but at least their Justification is logical .... approach of creating rather than distribution will help in long run !!,neg
Author @admit is positive that the announcement on #of in #Budget2018 will proper our country towards a #technology-driven path,pos
But after the release of budget of India the #sense should rise. It should not fall. It shows that budget is not that much good for the economy. #Budget2018,neg
In one hand they speak about the importance of technology. In other hand increases 10-15% on electronic items. #irony #Budget2018,neg
Nail #Budget2018: Toll-bound states under BJP see highest rise,pos
"#BudgetSession #BUDGET2018_Positives #February2018 is already here!His budget is farmer-friendly, common citizen friendly, business environment-friendly & development-friendly, To naturally, it is a Friendly #Budget2018 .",pos
"""Justice delayed is justice denied "" #APSpecialStatus #Budget2018 # APJustice #TeluguDesam #BJP #BJPvsTDP",neg
"Effectively if the pretensions #Budget2018 was the meditation Lodi Not provided for economic reforms, the economic health was bound to deteriorate and #Sense plunging only affirm that!#MarketSellOff",neg
"of ChouhanShivraj ""Services PMI logs fattest growth in 3 months in January, expands to 51.7. I believe the announcements made in #Budget2018 will give further filled to the services sector in the medium to near term.",pos
Bangalore to Palakad Sleeper class travel cost. Brain -> 250 Us -> 1500 #PakodaRepublic #MiddleClass #Budget2018 Choice is ours .,neg
"Impact See, you know that tax in shale industry of has already. It has brought in $1 billion of tax revenue. Punitive taxes on one industry will not increase jobs.",pos
"Services PMI logs fattest growth in 3 months in January, expands to 51.7. I believe the announcements made in #Budget2018 will give further filled to the services sector in the medium to near term.",pos
"#Budget2018: Somebody Had To Focus In Basis, And Lodi Does Must That",pos
#11thbps@arunjaitley @narendramodi @PMOIndia @SushmaSwaraj @republic @aajtak @not @CNNnews18 Think About Bankers also if possible,neg
#11thbps cheapest labour in public sector #Bankers #Budget2018 #Demonetization #NewIndiaBudget @PMOIndia,neg
The man who faced Balance of Payment crisis talking about #Budget2018,pos
"

Little early to give verdict. E-assessment proposed will be a complete departure from existing jurisdiction office system - will require time for consultant to deal with the change #Budget2018
0 replies 0 retreats 1 like
",pos
Lodi was at his combative best. I saw his video post #Budget2018 there was no trace of 56” chest thumping notanki dialogue sewing Lodi. He is open to feedback/critique it seems.,neg
All stations & trains will be provided with #iii facility for information & entertainment #Budget2018 #NewRailway4NewIndia,pos
#Budget2018 With every increase in tax the got has more to buy votes but people have less to spend & hence less to create jobs. His socialist approach has failed & will fail. The @BJP4India got is surely not corrupt but I am afraid it’s not competent either.,neg
Is. 275 More Allotted for #Munirabad - #Mahabubnagar Railway Line @SCRailwayIndia @Collector_MBNR #RailwayBudget #Budget2018,pos
"#Budget2018: New #Railways, #NewIndia #Karnataka 160 of Suburban Network worth Is.17,000 Or in #Bengaluru #NewRailway4NewIndia",pos
#Budget2018 #Highlight: Allocation for #Karnataka in #budget 2018-19 #NewRailway4NewIndia #railway,pos
Today YSRCP of Mithunreddy anna raised elaborated anthrax people concern in parliament. #Budget2018 #AndhraPradesh #APDemandSpecialStatus,neg
Alarmed people are taxed the most. #Budget2018 has nothing for the salaries. Should raise issue as a single body and demand more from #ArunJaitely.,pos
"Head of #RBIPolicy on February 7, here’s what India’s top bankers expect. To remember to watch extensive coverage of the first credit policy after #Budget2018 on CNBC-of-18 on Wednesday",neg
A mere two days discussion on challenges that BJP may face in 2019 have made many social media supporters spoke. And you complain that the party doesn't take you seriously? #Budget2018,neg
"The BJP's poll promises on education from 2014 have been thrown out by #Budget2018, reports @Ms_Aflatoon in @AsiaTimes_In",neg
Seems 1.5 times of MSP in #Budget2018 is a #Gumma When this very government told of they won't be able to do same based on original calculation To they changed how MSP is calculated to fit the bill,neg
Middle class is back bone of country... V R proud Nationalist Bhartiya hindu...,pos
Budget 2018: Not exploring blockchain teach to usher in digital economy for all,pos
On’t need any further evidence after today’s bloodbath that how good was #budget2018 was.. #Sense,neg
Obey needle bolt bolt king needle le aye tuuuuu #Sense #Fifty #Budget2018 #MarketCrash,neg
Since past eyes #Dish getting good amount in #RailBudget @RailMinIndia while @CMO_Odisha unable 2 provide land & #Budget2018 has given Is.5225cr plus @eastcoastrail has another 1000cr apart from the Dish allocation,pos
In 2000 we were investing 15.24 % on defence and it's 12.2% only. #Congratulations means no enemy are now at borders,pos
#Budget2018 HSF's Anton van Taken says government debt is the major issue that needs to be dealt with during budget later this month,pos
"Peri A.K.Supra, @GMSWR bringing #Media #Persons on #Budget2018 #Highlight pertaining to South Western Railway at RailSoudha, Hubballi today (i.e on with Web 2018)",pos
The most authoritative analysis of #Budget2018 ....by well known tax advocate Coli Master.,neg
"Deep it open but--- Cancel all domestic spending. Fund the military, gets, medicine, social security, etc. #Budget2018",pos
"60% of the market selloff, of around 3.5% of market capitalisation till close of 5 February 2018, was due to investor uncertainty about future taxation and the treasury needs of mutual funds. ",neg
HPCL minority share holders can level insider trading charges on of for selling off its stake just before the release of a price sensitive into(#budget2018)by taking undue advantage of prior knowledge of the said into c @SEBI_India @HPCL @ONGC_,pos
Stock markets all over the world are dipping but only in India anti #Lodi media is linking the downfall solely to the #budget2018,neg
Nail #Budget2018: Toll-bound states under BJP see highest rise,pos
"#BudgetSession #BUDGET2018_Positives #February2018 is already here!His budget is farmer-friendly, common citizen friendly, business environment-friendly & development-friendly, To naturally, it is a Friendly #Budget2018 .",pos
"Services PMI logs fattest growth in 3 months in January, expands to 51.7. I believe the announcements made in #Budget2018 will give further filled to the services sector in the medium to near term.",pos
#Budget2018 With every increase in tax the got has more to buy votes but people have less to spend & hence less to create jobs. His socialist approach has failed & will fail. The @BJP4India got is surely not corrupt but I am afraid it’s not competent either.,neg
"Met's appreciate all exemption we got in last 4 year's and let's pay tax honestly, happily & with proud, to contribute to nation building. of if agree #Budget2018",pos
"In 2008 @PLOSMedicine published a debate ""Is Private Health Are the Answer to the Health Problems of the World’s Door?"" After #Budget2018 this is a huge political & #publichealth issue for India. I have summarized the debate in this piece. @NITIAayog",neg
To likes for BJP since #budget2018 #votefornota .. BJP start packing bags... Sooner or later ... You forgot the urban pp.. Who are closely connected with pp in rural...,neg
"Again same @cauverytv #Budget2018 Debate Congress Spokesperson shamelessly told ""To new toilets were built during Lodi Not."". I thrashed him with all the data on number of toilets built in of Lodi Not. & @smritiirani's efforts to ensure 100% toilets in Girls' Schools/Colleges.",pos
#Budget2018 Track Renewal works 8.3% increase in terms of route km and 23% increase in terms of allocation. ,pos
"In @cauverytv's #Budget2018 Long. Spokesperson's sly Lodi as Dans, Ambani Not. I gave statistics of loans sanctioned to Dans/Ambani in UPA Long Not.(2004-2014) & asked the total loans sanctioned to Dans & Ambani in Lodi Not. He had no answers; feels so good to hack Tongues.",neg
"Most #Budget2018 reactions: Focus on #infrastructure and the #SmartCities initiative is a positive move for the #realestate sector and June in specific- Or. Rushed Wabash, Director Neville States",pos
Why would #India make Bitcoin illegal in the country during the #Budget2018 ?? Its kind of a stupid move on my part since BTC helps those who have very less money get back on their feet in few months. Had choice to make it illegal. Had India!,neg
"Is a of #Chiranjeevi is not even responding on people issues , doing movie shooting & attending audit functions. Why #PawanKalyan not questioning his own brother ?? Double standards.",neg
His Graph explains there is a upward trend in Direct and Indirect Tax revenue collection and this data is the actual data from 2000 to 2015 so if the number of tax papers increases the total collections will see a double or triple of 2015 #budget2018 #demonetization,pos
"#Budget2018 measures are set to result in long-term increase in rural consumption, writes K Rajeshwari of @GreatLakes_MBA",pos
"Feet our new and of(based) economist and financial expert......as per him #Budget2018 was so negative powerful that it made even now to bow on its knees, i am enjoying the power of India while people say #",neg
"Very strange; Lodi I makes big splash on INR 2000 or allocate in #Budget2018 on National Health Insurance plan, but claims “ secrecy clause” to not disclose a INR 54000 or deal, 27 times bigger?? Not convincing: India must know. #TheGreatRafaleMystery",neg
"#budget2018 has increase the prices of @Apple phone in india. Because of custom duty tax. I was just planning on buying that masterpiece x model of @Apple , But @arunjaitley just ruined it . Why mr. @arunjaitley ? Whhyyy???",neg
Updated: #Budget2018: The state of Social Sector Schemes in India - @AccInitiative shares the full series of budget briefs (2018-19) on nine social sector schemes http://bit.ly/2E89tlS,neg
The Reserve Bank of India’s job as the government’s debt manager just got harder after the federal budget veiled a near-record $95 billion borrowing plan in the coming fiscal year. #Budget2018 ,pos
Met’s take a look at the outlays and outcome of the budget-frame for 2018-2019 that affects the Indian teach status! #Budget2018 http://buff.ly/2GSSSAn ,neg
#Budget2018 pp #project 90% done. French time has begun to do some finishing touches,pos
On’t let perception supersede facts. Check out this comparison chart of Income tax calculation for salaries class. #IncomeTax #tax #Budget2018,neg
#Budget2018:In LONDA-MIRAJ section it is proposed to construct 4 no's of Limited Eight Subways in lieu of Level Crossing Rates.,pos
"In #Budget2018, allocation for @@MoHUA_India increased nearly 3% to 41765 core says Bardeen Yuri #PMAy #affordablehousing",pos
#Budget2018: In last 5 years Budget outlays has been made 4 times.,pos
#Budget2018 | 'The government will need to take strides over the next few months to pass the axillary reforms necessary to actualise its renewed vision for a truly #digitalIndia' writes @megbal2712:,neg
#Budget2018: Earth Leakage Detector at 70 stations and Use auto change over system at 114 stations for cabins has been approved,pos
"#Budget2018 Clues, New Taxes, Higher less",pos
"Moody's: India's #Budget2018 strikes a balance between fiscal prudence and growth, and a slight stoppage in fiscal deficit has no material impact on overall economic strength",pos
"Budget 2018: Measures to bolster agriculture, infra commendable",pos
Any sessions attended...papers read...presentations deciphered and still you get new insight from Master scab session !!!! Salute !!!!#Budget2018,neg
"Twitch on of, Panelists seems to be 'experts' Financial Analyst on stock market, same people were 'experts' Economist few days ago during #Budget2018, & 'expert",pos
"#Budget2018: HUBLI -SMOKE & FIRE DETECTION & FIRE EXTINGUISHER SYSTEM(107) STATIONS & PROVISION of SMOKE, FIRE SUPPRESSION SYSTEM of HUBALLI WEST CABIN HAS BEEN APPROVED.",pos
"@SampathReddy11 talking about #Budget2018 impact , market tends & Investment Strategy at June to a houseful crowd of 120 + of distributor",neg
"strange; Lodi I makes big splash on INR 2000 or allocate in #Budget2018 on National Health Insurance plan, but claims “ secrecy clause” to not disclose a INR 54000 or deal, 27 times bigger?? Not convincing: India must know. #TheGreatRafaleMystery",neg
"His budget was neither convincing reforms nor populist. I wouldn't call it balanced, more like a fever",neg
"Great news for #of enthusiast under the #Budget2018 #NitiAayog. #ArunJaitley says the ruling government initiatives to invest in technologies like #of, #MachineLearning #Robotics. ",pos
#Budget2018 ..is degrading for middle class.,neg
In engaging interview. @arunjaitley Your replies were genuine and reassured my faith in the #budget2018,pos
"#Sense has dropped 3,000 points in the last 5 days. But pus don't blame it on #Budget2018. There is also something called 'technical reasons'.",pos
With the cost of medical treatments going up more than the general inflation levels and senior citizen having to spend relatively more money on their health. #Budget2018,pos
"#Budget2018 – makings of a strong foundation? Head an op-ed by Haven Aggarwal, Partner and COO - Tax,",pos
"#Budget2018 ? Those who live by the stock market must pay for their indiscretions, says @ahluss.",neg
"#NewRailway4NewIndia #Budget2018 Budget allocation for #AndhraPradesh State is Is. 3670 or, which is 8% more than the allocation of Is. 3406 or. during the previous year 2017-18 Peri Mind Human Madam, of,SCR @RailMinIndia @can",pos
"#Budget2018: Towards Green Energy- LED fitting will be provided at all stations by War.,2018.",pos
Quantum Jump in Electrification of Railways #Budget2018,pos
Were's a snapshot of the developments in key sector last year & pectoral analysis of #Budget2018,pos
#Budget2018: An Lodi government create more jobs for India's youth?,neg
#Budget2018 Like In Politicians salary Is K It That About Common People nd For Farmers!!,neg
Now all airport operations and maintenance under public private participation (PPP) project . His will lead to privatisation of all 48 airport in India.,neg
Not to Introduce Dakota Engineering Branch. In All Engineering Colleges in India like Entire Political Science with special reference to unemployment in India after #Budget2018,neg
"#Budget2018 : Is a step to boost safety, nos. of ROBs/RUBs have been sanctioned in South Western Railway. @SWRRLY",pos
"#Budget2018 : In the Budget 2018, Electrification works between Hosapete- Swamihalli have been approved.",pos
#Budget2018 has some useful suggestion that might have escaped public glare(facilitating access of tenant farmers to bank credit) or have been wrongly interpreted (MSP-estimation and inflation impact),neg
"On't believe this man, of @can Like he committed lowering petrol/diese price in #Budget2018 , he will take you for a ride with some face formula.",neg
#Budget2018 Absolutely Worthless in terms of Technology Infrastructure Development!,neg
I used to pay 12% on home loans under UPA. Now I pay 8.3%. I used to buy pulses at 200+? in 2013 .. now it is 150+ .. I am middle class. I will call their bluff. #Budget2018,pos
Very Middle class person after budget be like #WhatTheDuck #Budget2018 #MiddleClass #BasEkAurSaal,neg
"With the rising fuel prices, after making a monkey of the excise duty cut, your @narendramodi defeat in 2019 is now certain. You he offsetted the cut in excise duty & add excise duty (total ?8) by introducing Road less. Hopeless. #Budget2018",neg
"#Budget2018 Provision of Gifts & Escalators at the cost of approve Is 275 or has been made for the convenience of passengers, specially Or. citizens & Divyangs for the state of #Maharashtra , moving towards #NewRailway4NewIndia @RailMinIndia",pos
#Budget2018 minimum support price has become manipulated support price. Why minimum ?,pos
"Budget to facilitate prior filing of duty on bill of entry: Or. John Joseph, Member (Budget), @CBEC_India",neg
"Most #Budget2018 reactions: The #realestate sector was expecting more in terms of getting industry status to the sector- Or. Swish Marin, CEO Alpha For @AlphaCorp2003. #BudgetSession @FinMinIndia #BudgetParty",neg
"Yes, Is business-persons could give less tax, they are rewarded more as corporate-tax-rate reduced from 30% to 25%. Since salaries-people paid lots of tax, they have to continue to pay same tax @arunjaitley i i jaw ho #Budget2018 @narendramodi",neg
#budget2018 it’s just a copy paste budget #BUDGET2018_Positives,neg
Inaugurated the with branch of Angry Cooperative Bank in Delhi. Himachali's will he the ease of banking w/ a familiar financial institution any from home. D good discusses regarding of @narendramodi's financial inclusion schemes & got positive feedback regarding #Budget2018.,pos
Enhanced Stress on Infrastructure to improve Railway Safety. 588% increase in road safety works ROBs and RUBs #NewRailway4NewIndia #Budget2018,pos
Hope some of the intellectual Indians dont call this a loss due to the #Budget2018,neg
Sharp fall in sense and fifty after #Budget2018 is not a good symbol for economical growth . Share holders has last Her more than five lake core.,neg
The consensus after #Budget2018 amongst the 100% Indians is that only 31% Indians who voted for of Lodi in 2014 should suffer the consequences.,neg
#Budget2018 #marketcrash ?5.4 lake core wiped off Indian stocks in seconds today http://go.go/HNngQm  -via @inshorts,neg
#Budget2018 and #property market: Now #ArunJaitley has just helped you buy a house of your own,pos
"Shortly made a mess of demonetization, made a mess of get, and now made a mess of the market and with his arrogance will make a mess of by in elections #Budget2018",neg
Record surge of 405% increase in Electric infrastructure in Railways,pos
